Epoch: 1/500 | Train Loss: 0.177085 | Valid Loss: 0.171535
Epoch: 378/500 | Train Loss: 0.142557 | Valid Loss: 0.14005
Epoch: 379/500 | Train Loss: 0.142552 | Valid Loss: 0.14011
Epoch: 380/500 | Train Loss: 0.142551 | Valid Loss: 0.140074
Epoch: 381/500 | Train Loss: 0.142594 | Valid Loss: 0.140101
Epoch: 382/500 | Train Loss: 0.142475 | Valid Loss: 0.14019
Epoch: 383/500 | Train Loss: 0.142662 | Valid Loss: 0.140007
Epoch: 384/500 | Train Loss: 0.142593 | Valid Loss: 0.140094
Epoch: 385/500 | Train Loss: 0.142638 | Valid Loss: 0.140063
Epoch: 386/500 | Train Loss: 0.142488 | Valid Loss: 0.140088
Epoch: 387/500 | Train Loss: 0.142581 | Valid Loss: 0.139996
Epoch: 388/500 | Train Loss: 0.142687 | Valid Loss: 0.139995
Epoch: 389/500 | Train Loss: 0.14255 | Valid Loss: 0.140117
Epoch: 390/500 | Train Loss: 0.142628 | Valid Loss: 0.140074
Epoch: 391/500 | Train Loss: 0.14273 | Valid Loss: 0.140122
Epoch: 392/500 | Train Loss: 0.142653 | Valid Loss: 0.140166
Epoch: 393/500 | Train Loss: 0.142535 | Valid Loss: 0.14003
Epoch: 394/500 | Train Loss: 0.142517 | Valid Loss: 0.140053
Epoch: 395/500 | Train Loss: 0.142527 | Valid Loss: 0.140028
Epoch: 396/500 | Train Loss: 0.142603 | Valid Loss: 0.140287
Epoch: 397/500 | Train Loss: 0.142461 | Valid Loss: 0.140121
Epoch: 398/500 | Train Loss: 0.142594 | Valid Loss: 0.140065
Epoch: 399/500 | Train Loss: 0.142537 | Valid Loss: 0.139979
Epoch: 400/500 | Train Loss: 0.14248 | Valid Loss: 0.140089
Epoch: 401/500 | Train Loss: 0.142654 | Valid Loss: 0.140177
Epoch: 402/500 | Train Loss: 0.142677 | Valid Loss: 0.140147
Epoch: 403/500 | Train Loss: 0.142557 | Valid Loss: 0.139983
Epoch: 404/500 | Train Loss: 0.142509 | Valid Loss: 0.140153
Epoch: 405/500 | Train Loss: 0.142587 | Valid Loss: 0.140192
Epoch: 406/500 | Train Loss: 0.142623 | Valid Loss: 0.140272
Epoch: 407/500 | Train Loss: 0.142548 | Valid Loss: 0.140162
Epoch: 408/500 | Train Loss: 0.142571 | Valid Loss: 0.140232
Epoch: 409/500 | Train Loss: 0.142589 | Valid Loss: 0.140103
Epoch: 410/500 | Train Loss: 0.142431 | Valid Loss: 0.140185
Epoch: 411/500 | Train Loss: 0.142533 | Valid Loss: 0.140057
Epoch: 412/500 | Train Loss: 0.14255 | Valid Loss: 0.139998
Epoch: 413/500 | Train Loss: 0.142514 | Valid Loss: 0.140329
Epoch: 414/500 | Train Loss: 0.14265 | Valid Loss: 0.140284
Epoch: 415/500 | Train Loss: 0.142438 | Valid Loss: 0.140218
Epoch: 416/500 | Train Loss: 0.142764 | Valid Loss: 0.140066
Epoch: 417/500 | Train Loss: 0.142579 | Valid Loss: 0.14007
Epoch: 418/500 | Train Loss: 0.142479 | Valid Loss: 0.140236
Epoch: 419/500 | Train Loss: 0.142511 | Valid Loss: 0.140067
Epoch: 420/500 | Train Loss: 0.14247 | Valid Loss: 0.139974
Epoch: 421/500 | Train Loss: 0.142515 | Valid Loss: 0.140109
Epoch: 422/500 | Train Loss: 0.142561 | Valid Loss: 0.139956
Epoch: 423/500 | Train Loss: 0.142544 | Valid Loss: 0.140129
Epoch: 424/500 | Train Loss: 0.14261 | Valid Loss: 0.14027
Epoch: 425/500 | Train Loss: 0.142622 | Valid Loss: 0.140129
Epoch: 426/500 | Train Loss: 0.142488 | Valid Loss: 0.140143
Epoch: 427/500 | Train Loss: 0.142617 | Valid Loss: 0.140077
Epoch: 428/500 | Train Loss: 0.142586 | Valid Loss: 0.140151
Epoch: 429/500 | Train Loss: 0.1427 | Valid Loss: 0.140329
Epoch: 430/500 | Train Loss: 0.142618 | Valid Loss: 0.140097
Epoch: 431/500 | Train Loss: 0.142585 | Valid Loss: 0.140074
Epoch: 432/500 | Train Loss: 0.142531 | Valid Loss: 0.14002
