Epoch: 1/400 | Train Loss: 1.76238 | Valid Loss: 1.76535
Epoch: 378/400 | Train Loss: 1.35707 | Valid Loss: 1.32886
Epoch: 379/400 | Train Loss: 1.35646 | Valid Loss: 1.32971
Epoch: 380/400 | Train Loss: 1.3569 | Valid Loss: 1.32992
Epoch: 381/400 | Train Loss: 1.3569 | Valid Loss: 1.3302
Epoch: 382/400 | Train Loss: 1.35649 | Valid Loss: 1.33046
Epoch: 383/400 | Train Loss: 1.3579 | Valid Loss: 1.32929
Epoch: 384/400 | Train Loss: 1.35735 | Valid Loss: 1.32921
Epoch: 385/400 | Train Loss: 1.35667 | Valid Loss: 1.32946
Epoch: 386/400 | Train Loss: 1.35643 | Valid Loss: 1.32992
Epoch: 387/400 | Train Loss: 1.35638 | Valid Loss: 1.32955
Epoch: 388/400 | Train Loss: 1.3576 | Valid Loss: 1.32909
Epoch: 389/400 | Train Loss: 1.357 | Valid Loss: 1.32943
Epoch: 390/400 | Train Loss: 1.358 | Valid Loss: 1.32967
Epoch: 391/400 | Train Loss: 1.35793 | Valid Loss: 1.32999
Epoch: 392/400 | Train Loss: 1.35839 | Valid Loss: 1.3301
Epoch: 393/400 | Train Loss: 1.35703 | Valid Loss: 1.32953
Epoch: 394/400 | Train Loss: 1.35685 | Valid Loss: 1.32942
Epoch: 395/400 | Train Loss: 1.3561 | Valid Loss: 1.32928
Epoch: 396/400 | Train Loss: 1.35749 | Valid Loss: 1.33051
Epoch: 397/400 | Train Loss: 1.35646 | Valid Loss: 1.33077
Epoch: 398/400 | Train Loss: 1.35659 | Valid Loss: 1.33015
Epoch: 399/400 | Train Loss: 1.3569 | Valid Loss: 1.32924
Epoch: 400/400 | Train Loss: 1.35563 | Valid Loss: 1.32892
